City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
104,Saint Anthony,US,45.0205,-93.218,266.48,58,1,2.57
105,Inhambane,MZ,-23.865,35.3833,300.15,89,20,2.57
106,Isangel,VU,-19.55,169.2667,300.15,83,75,9.49
107,Port Augusta,AU,-32.5,137.7667,292.15,68,90,4.63
108,Dunedin,NZ,-45.8742,170.5036,295.37,39,76,4.02
109,Kalaleh,IR,37.3807,55.4916,280.59,53,100,0.41
110,Araouane,ML,18.9048,-3.5265,295.82,15,0,4.63
111,Balkanabat,TM,39.5108,54.3671,277.79,65,77,2.96
112,Nanortalik,GL,60.1432,-45.2371,264.26,83,0,3.54
113,Lehigh Acres,US,26.6254,-81.6248,300.37,61,1,5.14
114,Okha,RU,53.5739,142.9478,252.73,89,100,3.56
115,Saint-Philippe,RE,-21.3585,55.7679,298.15,69,0,2.57
116,Jardim,BR,-21.4803,-56.1381,302.92,66,92,3.65
117,Eureka,US,40.8021,-124.1637,279.26,63,100,4.02
118,Surin,TH,14.8818,103.4936,296.48,67,47,3.68
119,Hailar,CN,49.2,119.7,249.35,90,60,5.27
120,Atuona,PF,-9.8,-139.0333,298.79,77,4,7.93
121,Srednekolymsk,RU,67.45,153.6833,238.55,83,100,4.69
122,Beloha,MG,-25.1667,45.05,297.0,80,84,4.61
123,Mount Gambier,AU,-37.8333,140.7667,284.15,71,75,4.12
124,Nikolskoye,RU,59.7035,30.7861,274.82,93,75,4.0
125,Korla,CN,41.7597,86.1469,266.47,82,0,0.98
126,Diebougou,BF,10.9667,-3.25,300.43,15,0,2.08
127,Ukiah,US,39.1502,-123.2078,278.15,75,90,3.9
128,Hithadhoo,MV,-0.6,73.0833,299.08,84,71,4.93
129,Puerto Ayora,EC,-0.7393,-90.3518,299.26,83,75,4.12
130,Nouadhibou,MR,20.931,-17.0347,293.15,73,0,5.14
131,Nautla,MX,20.2167,-96.7833,299.65,74,1,5.77
132,Bandarbeyla,SO,9.4942,50.8122,295.83,78,4,8.56
133,Qinzhou,CN,21.95,108.6167,289.0,61,0,2.26
134,Poum,NC,-20.2333,164.0167,300.11,76,100,7.22
135,Bethel,US,41.3712,-73.414,271.15,80,90,3.09
136,Kruisfontein,ZA,-34.0033,24.7314,295.37,82,5,0.89
137,Majene,ID,-3.5403,118.9707,298.92,75,94,2.86
138,Gondanglegi,ID,-7.7479,112.0132,297.08,84,100,1.01
139,New Norfolk,AU,-42.7826,147.0587,284.82,68,1,0.45
140,Zhuhai,CN,22.2769,113.5678,292.15,77,20,5.14
141,Novaya Lyalya,RU,59.055,60.599,268.24,95,10,3.77
142,Lebu,CL,-37.6167,-73.65,288.57,64,0,8.59
143,Constitucion,CL,-35.3333,-72.4167,292.23,51,0,6.44
144,Georgetown,MY,5.4112,100.3354,299.82,94,20,2.25
145,Undory,RU,54.6085,48.3928,266.15,100,90,6.0
146,Arraial Do Cabo,BR,-22.9661,-42.0278,302.15,65,0,7.72
147,Huarmey,PE,-10.0681,-78.1522,298.16,63,97,5.5
148,Chase,CA,50.8165,-119.6857,274.26,80,88,0.51
149,Severo-Yeniseyskiy,RU,60.3725,93.0408,232.11,80,33,1.63
150,Aklavik,CA,68.2191,-135.0107,249.15,84,72,2.06
151,Qaanaaq,GL,77.484,-69.3632,248.7,64,0,3.98
152,Ola,RU,59.5833,151.2833,249.83,85,99,5.04
153,Walla Walla,US,46.0646,-118.343,276.48,69,1,1.54
154,Komsomolskiy,UZ,40.4272,71.7189,269.15,74,0,3.09
155,Walvis Bay,NA,-22.9575,14.5053,293.71,82,22,2.57
156,Viedma,AR,-40.8135,-62.9967,296.48,50,3,9.03
157,Mana,GF,5.6592,-53.7767,299.17,80,86,5.44
158,Aripuana,BR,-9.1667,-60.6333,303.19,64,100,1.07
159,Khash,IR,28.2211,61.2158,276.53,52,0,1.55
160,Riyadh,SA,24.6877,46.7219,289.15,23,0,2.06
161,Khatanga,RU,71.9667,102.5,241.71,82,47,3.76
162,Montepuez,MZ,-13.1256,38.9997,294.38,96,83,1.32
163,Hami,CN,42.8,93.45,266.08,80,12,3.42
164,Barra Do Garcas,BR,-15.89,-52.2567,302.15,58,75,2.06
165,Coihaique,CL,-45.5752,-72.0662,286.15,58,75,3.6
166,Puqi,CN,29.7167,113.8833,279.37,72,44,0.36
167,Port Hedland,AU,-20.3167,118.5667,298.15,88,48,3.6
168,Mandera,KE,3.9366,41.867,301.63,23,0,4.06
169,Kahului,US,20.8947,-156.47,298.15,65,40,8.75
170,Richards Bay,ZA,-28.783,32.0377,299.68,79,100,2.6
171,Talnakh,RU,69.4865,88.3972,242.46,81,100,4.12
172,Dingle,PH,10.9995,122.6711,295.78,90,95,3.24
173,Victoria,HK,22.2855,114.1577,292.04,78,0,0.45
174,Tiksi,RU,71.6872,128.8694,235.01,83,95,0.98
175,Port Moresby,PG,-9.4431,147.1797,297.15,94,20,5.14
176,Baykit,RU,61.67,96.37,230.48,72,55,0.86
177,Vostok,RU,46.4856,135.8833,262.05,96,100,1.79
178,Barra Patuca,HN,15.8,-84.2833,301.37,68,15,6.84
179,Scarborough,GB,54.2797,-0.4044,275.37,93,97,1.79
180,Marsh Harbour,BS,26.5412,-77.0636,297.95,74,39,5.84
181,Nantucket,US,41.2835,-70.0995,275.15,69,90,2.57
182,Fortuna,US,40.5982,-124.1573,278.71,93,1,12.86
183,Ugoofaaru,MV,5.6667,73.0,300.35,60,100,3.91
184,East London,ZA,-33.0153,27.9116,296.83,79,100,4.73
185,Brae,GB,60.3964,-1.353,272.15,74,0,0.51
186,Nuevo Progreso,MX,23.1667,-97.95,301.48,55,1,4.92
187,Meulaboh,ID,4.1363,96.1285,297.92,86,95,1.93
188,Adrar,MR,20.5022,-10.0711,295.27,17,0,3.35
189,Rundu,NA,-17.9333,19.7667,293.52,91,100,1.0
190,Namatanai,PG,-3.6667,152.4333,300.42,79,100,2.31
191,Alihe,CN,50.5667,123.7167,246.62,83,78,1.94
192,Orangeburg,US,33.4918,-80.8557,295.37,83,40,4.63
193,Avera,US,33.194,-82.5271,295.15,94,90,3.09
194,Half Moon Bay,US,37.4636,-122.4286,284.26,76,1,6.17
195,Ixtapa,MX,20.7,-105.2,296.15,64,1,5.14
196,Dubbo,AU,-32.25,148.6167,296.15,78,90,2.06
197,Tukrah,LY,32.5341,20.5791,289.57,74,86,12.97
198,Lata,PT,40.1629,-8.3327,288.71,96,100,1.15
199,Cabo San Lucas,MX,22.8909,-109.9124,294.26,59,40,5.14
200,Qui Nhon,VN,13.7667,109.2333,294.61,87,84,3.53
201,Salisbury,GB,51.0693,-1.7957,280.93,100,75,5.66
202,Sangar,RU,63.9242,127.4739,224.85,67,77,2.04
203,Dongsheng,CN,39.8161,109.9776,265.7,81,100,4.76
204,Saskylakh,RU,71.9167,114.0833,236.63,82,6,1.2
205,Panaba,MX,21.2833,-88.2667,303.75,56,0,6.05
206,Ahipara,NZ,-35.1667,173.1667,293.92,75,0,0.73
207,Lalibela,ET,12.0333,39.0333,286.12,32,0,3.56
208,Carnarvon,AU,-24.8667,113.6333,294.15,73,8,9.26
209,Hun,LY,29.1268,15.9477,290.97,34,0,7.35
210,Chokurdakh,RU,70.6333,147.9167,239.83,81,100,2.86
211,Hwange,ZW,-18.3693,26.5019,292.7,97,100,2.08
212,Taunsa,PK,30.7048,70.6505,282.32,43,0,0.04
213,Codrington,AU,-38.2667,141.9667,285.06,74,49,5.34
214,Tiznit,MA,29.5833,-9.5,292.16,43,0,1.45
215,Karratha,AU,-20.7377,116.8463,302.38,24,15,5.73
216,Port Macquarie,AU,-31.4333,152.9167,295.15,100,5,0.43
217,San Cristobal,VE,7.7669,-72.225,303.15,54,40,4.63
218,Goderich,CA,43.7501,-81.7165,270.15,93,100,4.63
219,Semey,KZ,50.4111,80.2275,263.17,96,100,4.61
220,Wicklow,IE,53.0,-6.4167,283.15,93,75,6.17
221,Necochea,AR,-38.5473,-58.7368,297.03,74,89,5.07
222,Noumea,NC,-22.2763,166.4572,299.82,73,0,1.03
223,Tongchuan,CN,35.0806,109.0897,274.38,73,99,1.78
224,Chuy,UY,-33.6971,-53.4616,302.91,52,26,3.41
225,Baruun-Urt,MN,46.6806,113.2792,247.61,81,0,3.78
226,Ulladulla,AU,-35.35,150.4667,291.48,100,90,4.63
227,Conakry,GN,9.538,-13.6773,299.83,74,0,4.64
228,Cockburn Town,TC,21.4612,-71.1419,299.15,65,40,5.14
229,Basco,PH,20.4487,121.9702,295.35,77,39,9.46
230,Cap Malheureux,MU,-19.9842,57.6142,297.59,77,28,1.34
231,Longyearbyen,SJ,78.2186,15.6401,258.15,39,0,8.75
232,Zadar,HR,44.1197,15.2422,271.15,80,0,0.51
233,Iquique,CL,-20.2208,-70.1431,297.15,60,0,9.77
234,Uddevalla,SE,58.3478,11.9424,268.15,93,0,1.03
235,Riberalta,BO,-10.9833,-66.1,303.15,66,75,5.14
236,Uniontown,US,39.9001,-79.7164,281.48,54,56,0.89
237,Laguna,US,38.421,-121.4238,283.15,57,75,5.14
238,Carauari,BR,-4.8828,-66.8958,303.02,74,100,1.23
239,Sol-Iletsk,RU,51.1631,54.9918,270.8,98,100,5.67
240,Kendari,ID,-3.945,122.4989,297.93,87,100,0.88
241,Sarany,RU,58.5,58.8833,267.58,98,100,5.67
242,Flinders,AU,-34.5833,150.8552,294.82,81,100,3.13
243,Mayo,US,38.8876,-76.5119,275.93,100,90,1.54
244,Vallenar,CL,-28.5708,-70.7581,301.48,25,0,3.92
245,Sao Joao Da Barra,BR,-21.6403,-41.0511,302.15,58,0,10.29
246,Caluquembe,AO,-13.7833,14.6833,290.59,59,50,3.73
247,Xining,CN,36.6167,101.7667,262.15,81,31,1.14
248,Kavieng,PG,-2.5744,150.7967,301.39,74,100,3.88
249,Clyde River,CA,70.4692,-68.5914,258.15,72,40,12.35
250,Sambava,MG,-14.2667,50.1667,299.35,76,100,0.65
251,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,304.15,66,40,3.09
252,Pavlodar,KZ,52.3,76.95,270.15,86,0,5.0
253,Piacabucu,BR,-10.4056,-36.4344,300.0,74,99,5.76
254,Mahon,ES,39.8885,4.2658,284.15,71,20,5.14
255,Kuznechnoye,RU,61.12,29.8686,273.71,93,100,4.04
256,Iqaluit,CA,63.7506,-68.5145,254.26,71,20,9.26
257,Hamilton,US,39.1834,-84.5333,280.37,76,90,6.69
258,Vanavara,RU,60.34,102.2797,231.09,80,28,0.69
259,Takhtamygda,RU,54.1,123.5667,246.61,84,100,4.3
260,Saint-Georges,GD,12.0564,-61.7485,301.15,65,40,9.26
261,Hasaki,JP,35.7333,140.8333,280.15,93,75,1.54
262,Hope,US,33.6671,-93.5916,293.71,38,0,2.68
263,Tahe,CN,52.3333,124.7333,247.92,88,100,1.76
264,Sao Sebastiao,BR,-23.76,-45.4097,300.33,80,98,0.56
265,Ayios Athanasios,GR,41.0667,24.25,278.15,90,100,2.68
266,Ilulissat,GL,69.2167,-51.1,262.15,62,75,8.75
267,Pioner,RU,55.3166,85.9508,246.15,76,40,4.0
268,Correntina,BR,-13.3433,-44.6367,304.28,42,23,1.66
269,Amahai,ID,-3.3333,128.9167,302.59,77,89,0.89
270,Geraldton,AU,-28.7667,114.6,292.85,75,12,7.11
271,Luena,AO,-11.7833,19.9167,290.55,95,100,2.94
272,Lorengau,PG,-2.0226,147.2712,301.42,75,99,4.48
273,Palu,ID,-0.8917,119.8707,296.99,76,100,0.83
274,Eustis,US,28.8528,-81.6853,299.15,61,75,2.57
275,Epe,NG,6.5841,3.9834,299.42,82,0,3.51
276,Buraydah,SA,26.326,43.975,289.15,48,0,1.54
277,Sadri,IN,25.1833,73.4333,285.11,39,0,2.19
278,Natal,BR,-5.795,-35.2094,302.15,70,20,8.23
279,Dombarovskiy,RU,50.7587,59.5386,266.48,97,94,3.35
280,Hovd,MN,48.0056,91.6419,253.19,77,0,0.55
281,Tazovskiy,RU,67.4667,78.7,240.14,85,100,4.86
282,Kirakira,SB,-10.4544,161.9205,301.91,77,84,5.87
283,Salinopolis,BR,-0.6136,-47.3561,301.31,74,100,4.91
284,Los Andes,CL,-32.8337,-70.5983,303.71,67,24,1.34
285,Mtwara,TZ,-10.2667,40.1833,299.15,89,20,4.12
286,Taltal,CL,-25.4,-70.4833,295.87,54,22,4.19
287,Krasnomayskiy,RU,57.6194,34.4099,273.42,97,100,5.32
288,Port Elizabeth,ZA,-33.918,25.5701,293.15,94,75,4.12
289,Havoysund,NO,70.9963,24.6622,270.15,68,98,11.32
290,Umm Lajj,SA,25.0213,37.2685,295.96,69,0,1.91
291,Goodyear,US,33.4353,-112.3582,284.82,46,75,5.66
292,Moerai,PF,-22.4333,-151.3333,300.11,77,0,6.16
293,Ancud,CL,-41.8697,-73.8203,290.15,48,75,4.63
294,Miandoab,IR,36.9694,46.1027,270.25,89,0,0.99
295,Krasnyye Barrikady,RU,46.2045,47.8535,270.93,93,75,3.0
296,Fairbanks,US,64.8378,-147.7164,246.48,76,75,0.57
297,West Plains,US,36.7281,-91.8524,277.59,75,90,4.12
298,Lowicz,PL,52.1071,19.9453,273.71,10,100,6.29
299,Zabol,AF,32.25,67.25,272.2,74,0,0.35
300,Kurskaya,RU,44.05,44.45,274.5,89,57,2.46
301,Chirgaon,IN,25.5833,78.8167,281.71,54,0,1.69
302,Belmonte,BR,-15.8631,-38.8828,300.15,65,20,4.12
303,Narsaq,GL,60.9167,-46.05,268.15,30,20,10.29
304,Grindavik,IS,63.8424,-22.4338,270.15,50,0,9.26
305,Ngunguru,NZ,-35.6167,174.5,293.15,83,68,1.34
306,Kavaratti,IN,10.5669,72.642,300.39,68,0,4.63
307,Mar Del Plata,AR,-38.0023,-57.5575,298.15,88,0,3.09
308,Santa Cruz,BO,-17.8,-63.1667,300.15,78,75,9.77
309,Alyangula,AU,-13.8483,136.4192,298.15,100,99,4.83
310,Bengkulu,ID,-3.8004,102.2655,296.54,88,100,1.89
311,Tarakan,ID,3.3,117.6333,299.06,83,77,3.87
312,Logansport,US,40.7545,-86.3567,273.15,100,90,4.63
313,Naryan-Mar,RU,67.6713,53.087,243.93,84,100,4.66
314,Mastic Beach,US,40.7668,-72.8521,274.82,86,90,2.06
315,Escanaba,US,45.7453,-87.0646,268.15,63,90,5.14
316,Pangnirtung,CA,66.1451,-65.7125,253.15,84,1,2.06
317,Cristalina,BR,-16.7686,-47.6136,295.26,88,100,2.37
318,Divicani,BA,44.3667,17.3261,273.15,93,0,2.57
319,Ambilobe,MG,-13.2,49.05,297.9,89,85,0.41
320,Lahad Datu,MY,5.0268,118.327,296.61,94,100,2.78
321,Hofn,IS,64.2539,-15.2082,269.49,90,13,10.47
322,Sur,OM,22.5667,59.5289,291.74,65,0,1.3
323,Los Llanos De Aridane,ES,28.6585,-17.9182,291.15,72,40,4.63
324,Krasnyy Kholm,RU,58.0607,37.1203,273.71,97,100,7.07
325,Olafsvik,IS,64.8945,-23.7142,270.36,87,100,9.7
326,Yumen,CN,40.2833,97.2,266.23,78,0,12.76
327,Derzhavinsk,KZ,51.1,66.3167,269.98,98,100,5.44
328,Nalut,LY,30.3333,10.85,284.06,62,5,5.73
329,Chapais,CA,49.7834,-74.8492,265.15,73,75,1.54
330,Benjamin Hill,MX,30.1667,-111.1,284.82,56,100,6.26
331,Jimenez,MX,28.3333,-105.4,291.15,7,1,14.4
332,Anadyr,RU,64.75,177.4833,250.37,77,0,2.0
333,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,301.12,59,91,1.69
334,Kisangani,CD,0.5167,25.2,296.35,83,98,0.67
335,Lar,IN,26.2039,83.9717,282.16,52,0,2.4
336,Laredo,US,27.5064,-99.5075,301.15,36,1,1.54
337,Xuddur,SO,4.1213,43.8894,297.08,40,0,6.6
338,Novo Oriente,BR,-5.5344,-40.7742,303.67,50,100,2.16
339,Salalah,OM,17.0151,54.0924,294.15,68,0,2.06
340,Charagua,BO,-19.8,-63.2167,306.15,46,40,5.47
341,Batagay-Alyta,RU,67.8006,130.4114,232.94,80,0,0.32
342,Lichinga,MZ,-13.3128,35.2406,290.93,100,75,3.6
343,Maxixe,MZ,-23.8597,35.3472,300.15,89,20,2.57
344,Nakhon Thai,TH,17.1006,100.8374,295.45,49,1,1.36
345,Bogashevo,RU,56.3683,85.1447,247.15,76,20,3.0
346,Singaraja,ID,-8.112,115.0882,299.51,74,100,2.14
347,Pundaguitan,PH,6.3711,126.1689,300.18,80,100,5.43
348,Quartucciu,IT,39.2519,9.1794,281.48,81,20,3.6
349,Liberia,LR,6.5,-9.5,297.7,79,0,2.7
350,Newport,GB,51.5877,-2.9984,279.82,98,100,0.45
351,Saldanha,ZA,-33.0117,17.9442,292.15,77,0,6.17
352,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,300.05,74,6,4.75
353,Redmond,US,47.674,-122.1215,279.82,60,71,0.45
354,Quixada,BR,-4.9714,-39.0153,305.52,40,95,2.73
355,Kirkwall,GB,58.9848,-2.9587,275.15,80,20,2.57
356,Vila Velha,BR,-20.3297,-40.2925,303.15,69,20,7.2
357,Camocim,BR,-2.9022,-40.8411,299.93,82,95,5.33
358,Luderitz,NA,-26.6481,15.1594,293.39,64,42,11.58
359,Lagoa,PT,39.05,-27.9833,290.01,85,100,16.5
360,Fort Morgan,US,40.2503,-103.8,264.15,79,90,4.63
361,Kudirkos Naumiestis,LT,54.7731,22.8631,272.7,98,100,8.4
362,Springfield,US,37.2153,-93.2982,274.82,80,90,4.63
363,Ust-Tsilma,RU,65.441,52.1498,254.53,92,100,3.07
364,Bay Roberts,CA,47.5999,-53.2648,274.26,93,100,3.13
365,Tuscaloosa,US,33.2098,-87.5692,293.71,56,94,1.36
366,Severo-Kurilsk,RU,50.6789,156.125,268.83,95,83,10.07
367,Husavik,IS,66.0449,-17.3389,268.15,80,90,2.06
368,Sosva,RU,59.1766,61.8558,268.64,95,82,3.7
369,Ploemeur,FR,47.7333,-3.4333,284.15,100,90,5.14
370,Follonica,IT,42.9263,10.7616,283.15,81,0,0.51
371,Tulun,RU,54.5611,100.5792,242.15,86,89,0.94
372,Vila Franca Do Campo,PT,37.7167,-25.4333,290.15,88,75,7.2
373,Cidreira,BR,-30.1811,-50.2056,299.6,76,60,5.59
374,Ishikari,JP,43.2397,141.3539,274.26,98,100,6.08
375,Trincomalee,LK,8.5711,81.2335,298.33,70,99,5.65
376,Broken Hill,AU,-31.95,141.4333,289.15,77,0,5.14
377,Atar,MR,20.5169,-13.0499,296.11,18,0,3.21
378,Airai,TL,-8.9266,125.4092,288.56,100,97,1.33
379,Atikokan,CA,48.7555,-91.6216,256.57,90,82,2.02
380,Buala,SB,-8.145,159.5921,301.43,78,84,6.07
381,Chaumont,FR,48.1167,5.1333,273.15,90,100,2.7
382,Port Hardy,CA,50.6996,-127.4199,279.15,81,75,12.35
383,Muravlenko,RU,63.7898,74.523,245.89,89,100,2.0
384,Phangnga,TH,8.4509,98.5298,299.15,73,20,5.66
385,Wexford,IE,52.3342,-6.4575,282.59,100,20,1.03
386,Saint-Augustin,CA,51.226,-58.6502,271.81,92,24,6.28
387,Trstenik,RS,43.6169,21.0025,274.15,86,40,1.54
388,Thurso,GB,58.5927,-3.5259,277.15,87,90,4.12
389,Honningsvag,NO,70.9821,25.9704,270.15,68,100,11.32
390,Kuna,US,43.4918,-116.4201,277.04,75,90,3.67
391,Shenjiamen,CN,29.9576,122.298,281.54,90,81,5.19
392,Te Anau,NZ,-45.4167,167.7167,289.69,82,100,3.15
393,Cayenne,GF,4.9333,-52.3333,299.15,89,75,5.14
394,Hualmay,PE,-11.0964,-77.6139,297.61,67,99,5.06
395,Nanakuli,US,21.3906,-158.1547,298.15,69,1,3.6
396,Ambunti,PG,-4.2365,142.8448,296.68,97,100,0.99
397,Yarmouth,US,41.7057,-70.2286,275.37,64,90,1.54
398,Slantsy,RU,59.1182,28.0914,274.13,93,98,3.56
399,Pasni,PK,25.2631,63.471,291.96,39,0,2.31
400,Imbituba,BR,-28.24,-48.6703,301.15,65,75,5.14
401,Srandakan,ID,-7.9386,110.2506,298.08,88,100,3.59
402,Tambura,SS,5.6,27.4667,297.87,34,0,1.78
403,Nieuw Amsterdam,SR,5.8833,-55.0833,302.15,70,40,5.14
404,Dzaoudzi,YT,-12.7887,45.2699,300.15,78,0,1.54
405,Rio Hato,PA,8.3833,-80.1667,306.15,49,20,7.2
406,Maua,BR,-23.6678,-46.4614,303.15,61,75,5.14
407,Antofagasta,CL,-23.65,-70.4,297.04,64,20,8.23
408,Terme,TR,41.2092,36.9739,288.15,36,75,3.09
409,Talcahuano,CL,-36.7167,-73.1167,295.15,43,0,8.75
